,sub_label,template,obj_label,masked_sentence
113343,Tripolitania,The capital of [X] is [Y] .,Tripoli,"Besides the core territory of Tripolitania, Barca was also considered part of the kingdom of [MASK], because it was de facto ruled by the Pasha of Tripoli, also the nominal Ottoman governor-general."
113364,Roman Republic,The capital of [X] is [Y] .,Rome,"Infessura became entangled in the conspiracy of Stefano Porcari against Nicholas V (1453), which aimed at overturning the papal secular powers in [MASK] and the Papal States and reviving the Roman republic of antiquity."
113370,Kingdom of Prussia,The capital of [X] is [Y] .,Berlin,"Heinrich Abeken (August 19, 1809 – August 8, 1872) was a German theologian and Prussian Privy Legation Councillor in the Ministry of Foreign Affairs in [MASK]."
113501,Sabine Parish,The capital of [X] is [Y] .,Many,"Licensed to [MASK], USA, the station serves Sabine Parish and surrounding areas from a studio located in Many, Louisiana."
113504,Afghanistan,The capital of [X] is [Y] .,Kabul,"By 667, the Afghan area was under invasion by the Arabs but in 683 [MASK] and other parts of Afghanistan fought with resistance and completely routed the invading army which was led by the Governor of Seistan."
114125,Marengo County,The capital of [X] is [Y] .,Linden,"The Old Marengo County Courthouse, built in 1850, is a Greek Revival courthouse building located in [MASK], U.S.A.. It was the third building to serve as the courthouse for Marengo County, Alabama, out of a total of five purpose-built courthouses."
114127,Chile,The capital of [X] is [Y] .,Santiago,"Lorca, a psychiatrist teaching at the University of Chile, a former member of congress and a member of the political commission of the Socialist party central committee, and Modesta Carolina Wiff Sepulveda, 34, a social worker, were arrested at a laundromat on Calle Maule in [MASK]."
114609,Yugoslavia,The capital of [X] is [Y] .,Belgrade,"Nenad Stekić (Serbian Cyrillic: Ненад Стекић; born 7 March 1951 in [MASK]) is a retired Serbian and Yugoslav long jumper, best known for his European Record of 8.45 metres, second only to Bob Beamon's world record at the time."
114629,Leeds,The capital of [X] is [Y] .,Leeds,"Golden Acre Park is a public park between Adel and Bramhope, [MASK], West Yorkshire, England (grid reference SE267417), administered by Leeds City Council."
114634,Majorca,The capital of [X] is [Y] .,Palma,"Palma Metro (Catalan: Metro de Palma, Spanish: Metro de Palma [de Mallorca]) is a light metro system in [MASK], Spain."
114641,Norfolk,The capital of [X] is [Y] .,Norwich,"He was the father of John Tyrwhitt Davy Kidd who served in India for many years and Richard Bentley Porson Kidd, who was rector of Potter Heigham church among other duties in [MASK], Norfolk."
115062,North East Lincolnshire,The capital of [X] is [Y] .,Grimsby,"Grimsby Auditorium is a theatre situated on Cromwell Road, in [MASK], North East Lincolnshire."
115106,Valencia Province,The capital of [X] is [Y] .,Valencia,"The Metropolitan Cathedral–Basilica of the Assumption of Our Lady of Valencia (Spanish: Iglesia Catedral-Basílica Metropolitana de la Asunción de Nuestra Señora de Valencia, Valencian: Església Catedral-Basílica Metropolitana de l'Assumpció de la Nostra Senyora de València), alternatively known as Saint Mary's Cathedral or Valencia Cathedral, is a Roman Catholic parish church in [MASK]."
115123,Tippecanoe County,The capital of [X] is [Y] .,Lafayette,"Tippecanoe County is part of the [MASK], Metropolitan Statistical Area."
115125,Masovian Voivodeship,The capital of [X] is [Y] .,Warsaw,"Kobyłka [kɔˈbɨu̯ka] is a town of 17,500 inhabitants located right outside of the city of [MASK], near Wołomin in the Masovian Voivodeship."
115173,Flanders,The capital of [X] is [Y] .,Brussels,"It starts in [MASK] at the Madou crossroad on the small ring, heading northeast as the Chaussée de Louvain/Leuvensesteenweg, which crosses the municipalities of Saint-Josse-ten-Noode, City of Brussels, Schaerbeek, Evere and Woluwe-Saint-Lambert in Brussels, and then enter Flanders via the municipality of Zaventem, Flemish Brabant."
