,answers,original,parrot_0,parrot_1,parrot_2
243,apple,"[{'token': 'apple', 'score': 0.978}, {'token': 'ibm', 'score': 0.009}, {'token': 'microsoft', 'score': 0.004}, {'token': 'byte', 'score': 0.002}, {'token': 'atari', 'score': 0.001}, {'token': 'intel', 'score': 0.001}, {'token': 'macintosh', 'score': 0.001}, {'token': 'hp', 'score': 0.001}, {'token': 'mit', 'score': 0.001}, {'token': 'commodore', 'score': 0.0}, {'token': 'disney', 'score': 0.0}, {'token': 'google', 'score': 0.0}, {'token': 'nasa', 'score': 0.0}, {'token': 'dec', 'score': 0.0}, {'token': 'motorola', 'score': 0.0}]","[{'token': 'apple', 'score': 0.938}, {'token': 'ibm', 'score': 0.014}, {'token': 'byte', 'score': 0.008}, {'token': 'microsoft', 'score': 0.008}, {'token': 'mit', 'score': 0.006}, {'token': 'intel', 'score': 0.004}, {'token': 'macintosh', 'score': 0.003}, {'token': 'atari', 'score': 0.003}, {'token': 'hp', 'score': 0.002}, {'token': 'commodore', 'score': 0.001}, {'token': 'nasa', 'score': 0.001}, {'token': 'google', 'score': 0.001}, {'token': 'dec', 'score': 0.001}, {'token': 'harvard', 'score': 0.001}, {'token': 'motorola', 'score': 0.001}]","[{'token': 'apple', 'score': 0.923}, {'token': 'macintosh', 'score': 0.033}, {'token': 'ibm', 'score': 0.01}, {'token': 'mac', 'score': 0.008}, {'token': 'example', 'score': 0.003}, {'token': 'microsoft', 'score': 0.003}, {'token': 'apples', 'score': 0.001}, {'token': 'nasa', 'score': 0.001}, {'token': 'cbs', 'score': 0.001}, {'token': 'atari', 'score': 0.001}, {'token': 'instance', 'score': 0.001}, {'token': 'jobs', 'score': 0.001}, {'token': 'unix', 'score': 0.0}, {'token': 'software', 'score': 0.0}, {'token': 'dec', 'score': 0.0}]","[{'token': 'apple', 'score': 0.928}, {'token': 'ibm', 'score': 0.018}, {'token': 'microsoft', 'score': 0.01}, {'token': 'byte', 'score': 0.009}, {'token': 'mit', 'score': 0.007}, {'token': 'intel', 'score': 0.005}, {'token': 'macintosh', 'score': 0.004}, {'token': 'atari', 'score': 0.003}, {'token': 'hp', 'score': 0.003}, {'token': 'nasa', 'score': 0.001}, {'token': 'harvard', 'score': 0.001}, {'token': 'commodore', 'score': 0.001}, {'token': 'dec', 'score': 0.001}, {'token': 'google', 'score': 0.001}, {'token': 'motorola', 'score': 0.001}]"
244,bbc,"[{'token': 'the', 'score': 0.697}, {'token': 'french', 'score': 0.226}, {'token': 'fellow', 'score': 0.02}, {'token': 'belgian', 'score': 0.008}, {'token': 'television', 'score': 0.005}, {'token': 'political', 'score': 0.004}, {'token': 'former', 'score': 0.003}, {'token': 'canadian', 'score': 0.003}, {'token': 'swiss', 'score': 0.001}, {'token': 'investigative', 'score': 0.001}, {'token': 'radio', 'score': 0.001}, {'token': 'quebec', 'score': 0.001}, {'token': 'tv', 'score': 0.001}, {'token': 'british', 'score': 0.001}, {'token': 'sports', 'score': 0.001}]","[{'token': 'french', 'score': 0.786}, {'token': 'belgian', 'score': 0.049}, {'token': 'television', 'score': 0.016}, {'token': 'political', 'score': 0.012}, {'token': 'former', 'score': 0.01}, {'token': 'british', 'score': 0.004}, {'token': 'radio', 'score': 0.004}, {'token': 'famous', 'score': 0.004}, {'token': 'tv', 'score': 0.004}, {'token': 'canadian', 'score': 0.004}, {'token': 'swiss', 'score': 0.004}, {'token': 'american', 'score': 0.003}, {'token': 'feminist', 'score': 0.003}, {'token': 'noted', 'score': 0.003}, {'token': 'spanish', 'score': 0.003}]","[{'token': 'the', 'score': 0.691}, {'token': 'french', 'score': 0.199}, {'token': 'fellow', 'score': 0.027}, {'token': 'belgian', 'score': 0.012}, {'token': 'television', 'score': 0.008}, {'token': 'political', 'score': 0.004}, {'token': 'former', 'score': 0.004}, {'token': 'canadian', 'score': 0.003}, {'token': 'tv', 'score': 0.002}, {'token': 'swiss', 'score': 0.002}, {'token': 'radio', 'score': 0.002}, {'token': 'british', 'score': 0.001}, {'token': 'american', 'score': 0.001}, {'token': 'investigative', 'score': 0.001}, {'token': 'sports', 'score': 0.001}]",
245,apple,"[{'token': 'apple', 'score': 0.94}, {'token': 'microsoft', 'score': 0.022}, {'token': 'ibm', 'score': 0.018}, {'token': 'intel', 'score': 0.009}, {'token': 'hp', 'score': 0.002}, {'token': 'atari', 'score': 0.001}, {'token': 'dec', 'score': 0.001}, {'token': 'macintosh', 'score': 0.001}, {'token': 'motorola', 'score': 0.001}, {'token': 'mit', 'score': 0.0}, {'token': 'google', 'score': 0.0}, {'token': 'disney', 'score': 0.0}, {'token': 'dell', 'score': 0.0}, {'token': 'sinclair', 'score': 0.0}, {'token': 'sun', 'score': 0.0}]","[{'token': 'apple', 'score': 0.952}, {'token': 'ibm', 'score': 0.018}, {'token': 'microsoft', 'score': 0.018}, {'token': 'intel', 'score': 0.006}, {'token': 'hp', 'score': 0.001}, {'token': 'atari', 'score': 0.001}, {'token': 'macintosh', 'score': 0.001}, {'token': 'dec', 'score': 0.0}, {'token': 'motorola', 'score': 0.0}, {'token': 'disney', 'score': 0.0}, {'token': 'mit', 'score': 0.0}, {'token': 'dell', 'score': 0.0}, {'token': 'google', 'score': 0.0}, {'token': 'sinclair', 'score': 0.0}, {'token': 'cbs', 'score': 0.0}]","[{'token': 'apple', 'score': 0.919}, {'token': 'ibm', 'score': 0.032}, {'token': 'microsoft', 'score': 0.025}, {'token': 'intel', 'score': 0.012}, {'token': 'hp', 'score': 0.003}, {'token': 'atari', 'score': 0.001}, {'token': 'dec', 'score': 0.001}, {'token': 'motorola', 'score': 0.001}, {'token': 'macintosh', 'score': 0.001}, {'token': 'mit', 'score': 0.001}, {'token': 'google', 'score': 0.001}, {'token': 'dell', 'score': 0.0}, {'token': 'disney', 'score': 0.0}, {'token': 'sinclair', 'score': 0.0}, {'token': 'boeing', 'score': 0.0}]",
246,bbc,"[{'token': 'reality', 'score': 0.963}, {'token': 'music', 'score': 0.005}, {'token': 'competition', 'score': 0.004}, {'token': 'television', 'score': 0.003}, {'token': 'daytime', 'score': 0.003}, {'token': 'national', 'score': 0.003}, {'token': 'hit', 'score': 0.002}, {'token': 'itv', 'score': 0.002}, {'token': 'competitive', 'score': 0.001}, {'token': 'comedy', 'score': 0.001}, {'token': 'talent', 'score': 0.001}, {'token': 'game', 'score': 0.001}, {'token': 'entertainment', 'score': 0.0}, {'token': 'competing', 'score': 0.0}, {'token': 'pop', 'score': 0.0}]","[{'token': 'reality', 'score': 0.968}, {'token': 'national', 'score': 0.004}, {'token': 'music', 'score': 0.004}, {'token': 'television', 'score': 0.003}, {'token': 'daytime', 'score': 0.003}, {'token': 'competition', 'score': 0.002}, {'token': 'hit', 'score': 0.002}, {'token': 'itv', 'score': 0.002}, {'token': 'comedy', 'score': 0.001}, {'token': 'talent', 'score': 0.001}, {'token': 'competitive', 'score': 0.001}, {'token': 'pop', 'score': 0.0}, {'token': 'bbc', 'score': 0.0}, {'token': 'popular', 'score': 0.0}, {'token': 'entertainment', 'score': 0.0}]","[{'token': 'british', 'score': 0.506}, {'token': 'bbc', 'score': 0.185}, {'token': 'reality', 'score': 0.137}, {'token': 'uk', 'score': 0.13}, {'token': 'itv', 'score': 0.017}, {'token': 'sky', 'score': 0.002}, {'token': 'hit', 'score': 0.002}, {'token': 'australian', 'score': 0.002}, {'token': 'american', 'score': 0.001}, {'token': 'live', 'score': 0.001}, {'token': 'national', 'score': 0.001}, {'token': 'abc', 'score': 0.001}, {'token': 'popular', 'score': 0.001}, {'token': 'music', 'score': 0.001}, {'token': 'scottish', 'score': 0.001}]","[{'token': 'reality', 'score': 0.961}, {'token': 'daytime', 'score': 0.005}, {'token': 'national', 'score': 0.004}, {'token': 'music', 'score': 0.004}, {'token': 'television', 'score': 0.003}, {'token': 'hit', 'score': 0.003}, {'token': 'competition', 'score': 0.002}, {'token': 'itv', 'score': 0.002}, {'token': 'comedy', 'score': 0.001}, {'token': 'talent', 'score': 0.001}, {'token': 'competitive', 'score': 0.001}, {'token': 'sky', 'score': 0.001}, {'token': 'bbc', 'score': 0.001}, {'token': 'entertainment', 'score': 0.001}, {'token': 'pop', 'score': 0.0}]"
247,bbc,"[{'token': 'british', 'score': 0.829}, {'token': 'television', 'score': 0.035}, {'token': 'bbc', 'score': 0.024}, {'token': 'railway', 'score': 0.007}, {'token': '2018', 'score': 0.005}, {'token': '2017', 'score': 0.004}, {'token': '2006', 'score': 0.004}, {'token': '2005', 'score': 0.004}, {'token': '2016', 'score': 0.004}, {'token': 'rail', 'score': 0.003}, {'token': 'canadian', 'score': 0.003}, {'token': '2015', 'score': 0.003}, {'token': '2012', 'score': 0.003}, {'token': 'tv', 'score': 0.002}, {'token': '2004', 'score': 0.002}]","[{'token': 'british', 'score': 0.73}, {'token': 'bbc', 'score': 0.031}, {'token': 'television', 'score': 0.029}, {'token': '2006', 'score': 0.01}, {'token': '2005', 'score': 0.009}, {'token': '2018', 'score': 0.008}, {'token': '2017', 'score': 0.007}, {'token': '2012', 'score': 0.007}, {'token': '2004', 'score': 0.007}, {'token': '2016', 'score': 0.007}, {'token': '2015', 'score': 0.007}, {'token': '2003', 'score': 0.006}, {'token': 'railway', 'score': 0.006}, {'token': 'canadian', 'score': 0.005}, {'token': '2008', 'score': 0.005}]","[{'token': 'british', 'score': 0.811}, {'token': 'television', 'score': 0.035}, {'token': 'bbc', 'score': 0.027}, {'token': 'railway', 'score': 0.011}, {'token': '2018', 'score': 0.005}, {'token': 'rail', 'score': 0.004}, {'token': '2006', 'score': 0.004}, {'token': '2017', 'score': 0.004}, {'token': '2005', 'score': 0.004}, {'token': 'canadian', 'score': 0.003}, {'token': '2016', 'score': 0.003}, {'token': 'travel', 'score': 0.003}, {'token': '2012', 'score': 0.003}, {'token': '2015', 'score': 0.003}, {'token': 'historical', 'score': 0.003}]",
248,bbc,"[{'token': 'popular', 'score': 0.118}, {'token': 'programme', 'score': 0.089}, {'token': 'original', 'score': 0.084}, {'token': 'bbc', 'score': 0.077}, {'token': 'series', 'score': 0.072}, {'token': 'show', 'score': 0.062}, {'token': 'famous', 'score': 0.061}, {'token': 'documentary', 'score': 0.024}, {'token': 'british', 'score': 0.023}, {'token': 'prestigious', 'score': 0.018}, {'token': 'acclaimed', 'score': 0.013}, {'token': 'renowned', 'score': 0.012}, {'token': 'former', 'score': 0.011}, {'token': 'itv', 'score': 0.01}, {'token': 'comedy', 'score': 0.008}]",,,
249,npr,"[{'token': 'npr', 'score': 0.46}, {'token': 'cbc', 'score': 0.145}, {'token': 'pbs', 'score': 0.064}, {'token': 'abc', 'score': 0.033}, {'token': 'ctv', 'score': 0.033}, {'token': 'radio', 'score': 0.02}, {'token': 'cnn', 'score': 0.019}, {'token': 'cbs', 'score': 0.017}, {'token': 'sunday', 'score': 0.013}, {'token': 'nbc', 'score': 0.011}, {'token': 'weekdays', 'score': 0.007}, {'token': 'saturdays', 'score': 0.006}, {'token': 'weekends', 'score': 0.006}, {'token': 'fox', 'score': 0.005}, {'token': 'sundays', 'score': 0.004}]",,,
250,bbc,"[{'token': 'bbc', 'score': 0.851}, {'token': 'organisation', 'score': 0.029}, {'token': 'pga', 'score': 0.013}, {'token': 'uci', 'score': 0.011}, {'token': 'iaaf', 'score': 0.007}, {'token': 'fia', 'score': 0.004}, {'token': 'ama', 'score': 0.004}, {'token': 'mcc', 'score': 0.003}, {'token': 'icc', 'score': 0.003}, {'token': 'nec', 'score': 0.003}, {'token': 'broadcaster', 'score': 0.002}, {'token': 'organizers', 'score': 0.002}, {'token': 'asa', 'score': 0.002}, {'token': 'abc', 'score': 0.002}, {'token': 'aaa', 'score': 0.002}]",,,
251,fiat,"[{'token': 'italia', 'score': 0.185}, {'token': 'ferrari', 'score': 0.074}, {'token': 'design', 'score': 0.038}, {'token': 'colombo', 'score': 0.034}, {'token': 'massimo', 'score': 0.03}, {'token': 'italiana', 'score': 0.029}, {'token': 'torino', 'score': 0.023}, {'token': 'mori', 'score': 0.023}, {'token': 'milano', 'score': 0.022}, {'token': 'milan', 'score': 0.018}, {'token': 'martini', 'score': 0.016}, {'token': 'fiat', 'score': 0.012}, {'token': 'medici', 'score': 0.012}, {'token': 'italian', 'score': 0.009}, {'token': 'siena', 'score': 0.009}]",,,
252,ibm,"[{'token': 'ibm', 'score': 0.929}, {'token': 'the', 'score': 0.046}, {'token': 'microsoft', 'score': 0.007}, {'token': 'oracle', 'score': 0.005}, {'token': 'ge', 'score': 0.002}, {'token': 'intel', 'score': 0.001}, {'token': 'lattice', 'score': 0.001}, {'token': 'bt', 'score': 0.001}, {'token': 'sri', 'score': 0.001}, {'token': 'google', 'score': 0.001}, {'token': 'statistics', 'score': 0.0}, {'token': 'sap', 'score': 0.0}, {'token': 'shell', 'score': 0.0}, {'token': 'airbus', 'score': 0.0}, {'token': 'computer', 'score': 0.0}]","[{'token': 'ibm', 'score': 0.977}, {'token': 'apple', 'score': 0.007}, {'token': 'oracle', 'score': 0.006}, {'token': 'mit', 'score': 0.003}, {'token': 'hp', 'score': 0.001}, {'token': 'microsoft', 'score': 0.001}, {'token': 'intel', 'score': 0.001}, {'token': 'sri', 'score': 0.0}, {'token': 'nsa', 'score': 0.0}, {'token': 'nasa', 'score': 0.0}, {'token': 'esa', 'score': 0.0}, {'token': 'ai', 'score': 0.0}, {'token': 'atari', 'score': 0.0}, {'token': 'internal', 'score': 0.0}, {'token': 'academic', 'score': 0.0}]","[{'token': 'ibm', 'score': 0.899}, {'token': 'oracle', 'score': 0.047}, {'token': 'microsoft', 'score': 0.024}, {'token': 'sap', 'score': 0.003}, {'token': 'lattice', 'score': 0.002}, {'token': 'ge', 'score': 0.002}, {'token': 'intel', 'score': 0.001}, {'token': 'bt', 'score': 0.001}, {'token': 'airbus', 'score': 0.001}, {'token': 'computer', 'score': 0.001}, {'token': 'sri', 'score': 0.001}, {'token': 'the', 'score': 0.001}, {'token': 'atlas', 'score': 0.001}, {'token': 'data', 'score': 0.001}, {'token': 'google', 'score': 0.001}]",
253,bbc,"[{'token': 'bbc', 'score': 0.957}, {'token': 'programme', 'score': 0.007}, {'token': 'station', 'score': 0.004}, {'token': 'company', 'score': 0.003}, {'token': 'series', 'score': 0.003}, {'token': 'channel', 'score': 0.002}, {'token': 'network', 'score': 0.002}, {'token': 'organisation', 'score': 0.002}, {'token': 'studio', 'score': 0.002}, {'token': 'broadcaster', 'score': 0.002}, {'token': 'abc', 'score': 0.001}, {'token': 'radio', 'score': 0.001}, {'token': 'group', 'score': 0.001}, {'token': 'project', 'score': 0.001}, {'token': 'show', 'score': 0.001}]",,,
254,bbc,"[{'token': 'bbc', 'score': 0.964}, {'token': 'abc', 'score': 0.007}, {'token': 'council', 'score': 0.004}, {'token': 'commission', 'score': 0.003}, {'token': 'government', 'score': 0.003}, {'token': 'corporation', 'score': 0.003}, {'token': 'board', 'score': 0.002}, {'token': 'committee', 'score': 0.002}, {'token': 'admiralty', 'score': 0.001}, {'token': 'bafta', 'score': 0.001}, {'token': 'authority', 'score': 0.001}, {'token': 'met', 'score': 0.001}, {'token': 'cbc', 'score': 0.001}, {'token': 'broadcaster', 'score': 0.001}, {'token': 'panel', 'score': 0.0}]",,,
255,nissan,"[{'token': 'nissan', 'score': 0.987}, {'token': 'ford', 'score': 0.002}, {'token': 'mitsubishi', 'score': 0.001}, {'token': 'renault', 'score': 0.001}, {'token': 'volkswagen', 'score': 0.001}, {'token': 'kia', 'score': 0.001}, {'token': 'apple', 'score': 0.001}, {'token': 'gm', 'score': 0.001}, {'token': 'bmw', 'score': 0.0}, {'token': 'toyota', 'score': 0.0}, {'token': 'nintendo', 'score': 0.0}, {'token': 'tesla', 'score': 0.0}, {'token': 'google', 'score': 0.0}, {'token': 'disney', 'score': 0.0}, {'token': 'sony', 'score': 0.0}]","[{'token': 'other', 'score': 0.766}, {'token': 'fellow', 'score': 0.092}, {'token': 'nissan', 'score': 0.035}, {'token': 'top', 'score': 0.02}, {'token': 'senior', 'score': 0.009}, {'token': 'former', 'score': 0.007}, {'token': 'disney', 'score': 0.004}, {'token': 'key', 'score': 0.003}, {'token': 'additional', 'score': 0.003}, {'token': 'company', 'score': 0.002}, {'token': 'mitsubishi', 'score': 0.002}, {'token': 'different', 'score': 0.002}, {'token': 'chief', 'score': 0.001}, {'token': 'junior', 'score': 0.001}, {'token': 'executive', 'score': 0.001}]",,
256,google,"[{'token': 'google', 'score': 0.999}, {'token': 'facebook', 'score': 0.0}, {'token': 'microsoft', 'score': 0.0}, {'token': 'apple', 'score': 0.0}, {'token': 'wikipedia', 'score': 0.0}, {'token': 'youtube', 'score': 0.0}, {'token': 'yahoo', 'score': 0.0}, {'token': 'twitter', 'score': 0.0}, {'token': 'bing', 'score': 0.0}, {'token': 'amazon', 'score': 0.0}, {'token': 'adobe', 'score': 0.0}, {'token': 'oracle', 'score': 0.0}, {'token': 'disney', 'score': 0.0}, {'token': 'china', 'score': 0.0}, {'token': 'mit', 'score': 0.0}]",,,
257,nissan,"[{'token': 'toyota', 'score': 0.426}, {'token': 'nissan', 'score': 0.244}, {'token': 'mazda', 'score': 0.086}, {'token': 'honda', 'score': 0.06}, {'token': 'mitsubishi', 'score': 0.031}, {'token': 'ford', 'score': 0.022}, {'token': 'yamaha', 'score': 0.019}, {'token': 'gm', 'score': 0.007}, {'token': 'chrysler', 'score': 0.007}, {'token': 'suzuki', 'score': 0.006}, {'token': 'jaguar', 'score': 0.005}, {'token': 'renault', 'score': 0.005}, {'token': 'lotus', 'score': 0.005}, {'token': 'ferrari', 'score': 0.005}, {'token': 'bmw', 'score': 0.004}]","[{'token': '.', 'score': 0.843}, {'token': ';', 'score': 0.125}, {'token': '?', 'score': 0.025}, {'token': 'japan', 'score': 0.001}, {'token': '|', 'score': 0.001}, {'token': '[unk]', 'score': 0.001}, {'token': 'toyota', 'score': 0.0}, {'token': '!', 'score': 0.0}, {'token': '...', 'score': 0.0}, {'token': 'nissan', 'score': 0.0}, {'token': '。', 'score': 0.0}, {'token': 'mitsubishi', 'score': 0.0}, {'token': 'ibm', 'score': 0.0}, {'token': 'yamaha', 'score': 0.0}, {'token': 'taiwan', 'score': 0.0}]","[{'token': '.', 'score': 0.863}, {'token': ';', 'score': 0.102}, {'token': '?', 'score': 0.028}, {'token': '|', 'score': 0.001}, {'token': 'japan', 'score': 0.001}, {'token': '[unk]', 'score': 0.001}, {'token': '!', 'score': 0.001}, {'token': 'toyota', 'score': 0.0}, {'token': '...', 'score': 0.0}, {'token': '。', 'score': 0.0}, {'token': 'nissan', 'score': 0.0}, {'token': 'mitsubishi', 'score': 0.0}, {'token': 'taiwan', 'score': 0.0}, {'token': '।', 'score': 0.0}, {'token': 'yamaha', 'score': 0.0}]","[{'token': '.', 'score': 0.92}, {'token': ';', 'score': 0.071}, {'token': '?', 'score': 0.005}, {'token': '|', 'score': 0.0}, {'token': 'japan', 'score': 0.0}, {'token': '!', 'score': 0.0}, {'token': 'toyota', 'score': 0.0}, {'token': '[unk]', 'score': 0.0}, {'token': '...', 'score': 0.0}, {'token': 'nissan', 'score': 0.0}, {'token': '。', 'score': 0.0}, {'token': 'taiwan', 'score': 0.0}, {'token': 'mitsubishi', 'score': 0.0}, {'token': 'ibm', 'score': 0.0}, {'token': '।', 'score': 0.0}]"
258,bbc,"[{'token': 'british', 'score': 0.749}, {'token': 'canadian', 'score': 0.121}, {'token': 'bbc', 'score': 0.025}, {'token': 'television', 'score': 0.016}, {'token': 'uk', 'score': 0.011}, {'token': 'australian', 'score': 0.006}, {'token': '1970s', 'score': 0.005}, {'token': 'weekly', 'score': 0.005}, {'token': '1990s', 'score': 0.003}, {'token': 'tv', 'score': 0.003}, {'token': '1980s', 'score': 0.002}, {'token': 'american', 'score': 0.002}, {'token': 'scottish', 'score': 0.002}, {'token': 'us', 'score': 0.002}, {'token': 'daytime', 'score': 0.002}]","[{'token': 'television', 'score': 0.668}, {'token': 'comedy', 'score': 0.125}, {'token': 'tv', 'score': 0.11}, {'token': 'radio', 'score': 0.008}, {'token': 'itv', 'score': 0.007}, {'token': 'sitcom', 'score': 0.005}, {'token': 'bbc', 'score': 0.004}, {'token': 'australian', 'score': 0.004}, {'token': 'variety', 'score': 0.004}, {'token': 'animated', 'score': 0.004}, {'token': 'british', 'score': 0.003}, {'token': 'youtube', 'score': 0.003}, {'token': 'web', 'score': 0.003}, {'token': 'cartoon', 'score': 0.002}, {'token': 'documentary', 'score': 0.002}]","[{'token': 'television', 'score': 0.551}, {'token': 'cartoon', 'score': 0.122}, {'token': 'tv', 'score': 0.059}, {'token': 'animated', 'score': 0.047}, {'token': 'manga', 'score': 0.038}, {'token': 'book', 'score': 0.029}, {'token': 'film', 'score': 0.025}, {'token': 'novel', 'score': 0.015}, {'token': 'game', 'score': 0.012}, {'token': 'radio', 'score': 0.011}, {'token': 'animation', 'score': 0.009}, {'token': 'web', 'score': 0.008}, {'token': 'anime', 'score': 0.008}, {'token': 'puppet', 'score': 0.005}, {'token': 'video', 'score': 0.004}]","[{'token': 'british', 'score': 0.688}, {'token': 'canadian', 'score': 0.14}, {'token': 'bbc', 'score': 0.031}, {'token': 'television', 'score': 0.019}, {'token': 'uk', 'score': 0.014}, {'token': 'australian', 'score': 0.01}, {'token': 'weekly', 'score': 0.008}, {'token': '1970s', 'score': 0.006}, {'token': 'tv', 'score': 0.004}, {'token': 'scottish', 'score': 0.003}, {'token': '1990s', 'score': 0.003}, {'token': '1980s', 'score': 0.003}, {'token': 'american', 'score': 0.003}, {'token': 'daytime', 'score': 0.002}, {'token': 'us', 'score': 0.002}]"
