obj_label,masked_sentence,masked_sentence_roberta
brooklyn,"Bob Alberti is an American pianist born in [MASK], New York in 1934 .","Bob Alberti is an American pianist born in <mask>, New York in 1934 ."
rochester,"Noah Creshevsky is a composer born in [MASK], New York in 1945 .","Noah Creshevsky is a composer born in <mask>, New York in 1945 ."
prague,"Ivo Lukačovič (born February 7, 1974, [MASK]) is a visionary and founder, chairman and of Seznam.cz, the largest and most-visited search engine in the Czech Republic .","Ivo Lukačovič (born February 7, 1974, <mask>) is a visionary and founder, chairman and of Seznam.cz, the largest and most-visited search engine in the Czech Republic ."
salford,"Gary Titley (born 19 January 1950 in [MASK], Lancashire) is a British politician and Labour Party Member of the European Parliament (MEP) for the North West of England .","Gary Titley (born 19 January 1950 in <mask>, Lancashire) is a British politician and Labour Party Member of the European Parliament (MEP) for the North West of England ."
moscow,"Arseni Markov (born 12 November 1981 in [MASK], Soviet Union) is a retired competitive ice dancer who has competed internationally for Canada and Russia .","Arseni Markov (born 12 November 1981 in <mask>, Soviet Union) is a retired competitive ice dancer who has competed internationally for Canada and Russia ."
southampton,"Martin Smith (born 17 December 1946, in [MASK], Hampshire, England - 2 March 1997), was a drummer for Gentle Giant and Simon Dupree and the Big Sound .","Martin Smith (born 17 December 1946, in <mask>, Hampshire, England - 2 March 1997), was a drummer for Gentle Giant and Simon Dupree and the Big Sound ."
seattle,"Alice Gerrard (b. July 8, 1934 in [MASK], Washington) is an American bluegrass singer, banjoist, and guitar player .","Alice Gerrard (b. July 8, 1934 in <mask>, Washington) is an American bluegrass singer, banjoist, and guitar player ."
jamaica,"Sheyla Bonnick is a singer and performer, born in [MASK] and brought up in England .","Sheyla Bonnick is a singer and performer, born in <mask> and brought up in England ."
birmingham,He was born in 1926 in [MASK] .,He was born in 1926 in <mask> .
southampton,"Dr Stewart Brown (born in 1951 in [MASK], UK) is an English poet, university lecturer and scholar of African and Caribbean Literature .","Dr Stewart Brown (born in 1951 in <mask>, UK) is an English poet, university lecturer and scholar of African and Caribbean Literature ."
stirling,George Graham (born 19 January 1966 in [MASK]) is a former Scottish rugby league and rugby union footballer; his role was prop forward .,George Graham (born 19 January 1966 in <mask>) is a former Scottish rugby league and rugby union footballer; his role was prop forward .
budapest,Péter Lendvay (born 15 September 1976 in [MASK]) is a Hungarian handball player who plays for Hungarian top division side FTC-PLER .,Péter Lendvay (born 15 September 1976 in <mask>) is a Hungarian handball player who plays for Hungarian top division side FTC-PLER .
norfolk,"Born in [MASK] in 1987, Galea started writing music at the age of 12 and learnt classical piano .","Born in <mask> in 1987, Galea started writing music at the age of 12 and learnt classical piano ."
trinidad,"Ben Ali was born Mahaboob Ben Ali in [MASK] on June 13, 1927 .","Ben Ali was born Mahaboob Ben Ali in <mask> on June 13, 1927 ."
strand,Hallgeir H Langeland (born 14 November 1955 in [MASK]) is a Norwegian politician for the Socialist Left Party .,Hallgeir H Langeland (born 14 November 1955 in <mask>) is a Norwegian politician for the Socialist Left Party .
warsaw,"Michał Tober (born April 10, 1975 in [MASK]) is a Polish politician .","Michał Tober (born April 10, 1975 in <mask>) is a Polish politician ."
wales,Howard Griffiths (8 October 1935-24 October 1999) was a screen and television writer born in [MASK] who wrote Licensed to Kill (1965 film) and many Australian television shows .,Howard Griffiths (8 October 1935-24 October 1999) was a screen and television writer born in <mask> who wrote Licensed to Kill (1965 film) and many Australian television shows .
switzerland,"Philippe Lardy, born in [MASK] in 1963, is an illustrator and painter .","Philippe Lardy, born in <mask> in 1963, is an illustrator and painter ."
vienna,"Moritz Hornes (July 14, 1815 - November 4, 1868), Austrian palaeontologist, was born in [MASK] .","Moritz Hornes (July 14, 1815 - November 4, 1868), Austrian palaeontologist, was born in <mask> ."
canyon,"Ken Dawson Little is a modernist San Antonio-based sculptor who was born in [MASK], Texas in 1947 .","Ken Dawson Little is a modernist San Antonio-based sculptor who was born in <mask>, Texas in 1947 ."
montreal,"Born in [MASK], Pelletier was part of a prominent musical family in Quebec .","Born in <mask>, Pelletier was part of a prominent musical family in Quebec ."
cleveland,"Born in [MASK], Ohio, Meanor received a BA from Rutgers University in 1952, and an LLB from the Rutgers University School of Law in 1955 .","Born in <mask>, Ohio, Meanor received a BA from Rutgers University in 1952, and an LLB from the Rutgers University School of Law in 1955 ."
durham,"Neil Fingleton (born December 18, 1980, [MASK]) is the United Kingdom's tallest British-born man at 7 ft 7.56 in (232.6 cm) in height .","Neil Fingleton (born December 18, 1980, <mask>) is the United Kingdom's tallest British-born man at 7 ft 7.56 in (232.6 cm) in height ."
montreal,"Lionel Tiger (born 5 Feb 1937 [MASK], Quebec) is a Canadian-born, American-based anthropologist .","Lionel Tiger (born 5 Feb 1937 <mask>, Quebec) is a Canadian-born, American-based anthropologist ."
macon,"Douglass was born in the fairly small city of [MASK], Georgia .","Douglass was born in the fairly small city of <mask>, Georgia ."
hereford,"Born in [MASK], Ward was educated at Lincoln Cathedral school .","Born in <mask>, Ward was educated at Lincoln Cathedral school ."
portland,"Jesse A Hamilton (born 1974 [MASK], Oregon) is an American journalist working as a reporter at Bloomberg LP in Washington, D.C .","Jesse A Hamilton (born 1974 <mask>, Oregon) is an American journalist working as a reporter at Bloomberg LP in Washington, D.C ."
nanjing,"Born in [MASK], Michael Anti became famous when Microsoft deleted his blog at the end of 2005 .","Born in <mask>, Michael Anti became famous when Microsoft deleted his blog at the end of 2005 ."
dallas,"Jan A Kregel (born 19 April 1944, [MASK], Texas) is an eminent Post-Keynesian economist .","Jan A Kregel (born 19 April 1944, <mask>, Texas) is an eminent Post-Keynesian economist ."
jerusalem,"Born in [MASK], Cotran studied at Victoria College in Alexandria, Egypt and the University of Leeds .","Born in <mask>, Cotran studied at Victoria College in Alexandria, Egypt and the University of Leeds ."
dover,"Herbert Kingsford , born Sampson Herbert Child Kingsford (1845-- 19th July 1909) was a poet born in [MASK], Kent .","Herbert Kingsford , born Sampson Herbert Child Kingsford (1845-- 19th July 1909) was a poet born in <mask>, Kent ."
london,"Born in [MASK] on 3 March 1763, being baptised at St Margaret Pattens on 3 April, he was son of Francis Sayers, an insurance broker, by his wife Anne, daughter of John Morris of Great Yarmouth .","Born in <mask> on 3 March 1763, being baptised at St Margaret Pattens on 3 April, he was son of Francis Sayers, an insurance broker, by his wife Anne, daughter of John Morris of Great Yarmouth ."
vietnam,Thanhha Lai (born 1965 [MASK]) is an American children's writer .,Thanhha Lai (born 1965 <mask>) is an American children's writer .
dallas,"Kevin Patrick Noe (born 7 January 1969 [MASK], Texas) is an American conductor, stage director, writer, actor, filmmaker, and trumpeter .","Kevin Patrick Noe (born 7 January 1969 <mask>, Texas) is an American conductor, stage director, writer, actor, filmmaker, and trumpeter ."
derby,"Born in [MASK], he played for Cray Wanderers and Millwall Athletic of the Southern Football League before joining Woolwich Arsenal in September 1899 .","Born in <mask>, he played for Cray Wanderers and Millwall Athletic of the Southern Football League before joining Woolwich Arsenal in September 1899 ."
amsterdam,"Stefanie van Vliet (born 28 February 1967, [MASK]) is a Dutch politician .","Stefanie van Vliet (born 28 February 1967, <mask>) is a Dutch politician ."
derry,"Stephen Smyth (born 22 December 1968 in [MASK], Northern Ireland) is a former Irish cricketer .","Stephen Smyth (born 22 December 1968 in <mask>, Northern Ireland) is a former Irish cricketer ."
barcelona,"Born in [MASK] (Spain) in 1936, Jacques Mehler is an influential cognitive psychologist specializing in language acquisition .","Born in <mask> (Spain) in 1936, Jacques Mehler is an influential cognitive psychologist specializing in language acquisition ."
belgium,"Adam Gierek (pronounced ; born on 17 April 1938 in Zwartberg, Limburg, [MASK]) is a Polish politician and Member of the European Parliament for the Silesian Voivodship with the Democratic Left Alliance-Labor Union, part of the Socialist Group and sits on the European Parliament's Committee on Industry, Research and Energy .","Adam Gierek (pronounced ; born on 17 April 1938 in Zwartberg, Limburg, <mask>) is a Polish politician and Member of the European Parliament for the Silesian Voivodship with the Democratic Left Alliance-Labor Union, part of the Socialist Group and sits on the European Parliament's Committee on Industry, Research and Energy ."
bristol,Bigwood was born at [MASK] .,Bigwood was born at <mask> .
tulsa,"George Clark (22 March 1890 [MASK], Oklahoma -- 17 October 1978 Fort Worth, Texas) was an American racecar driver .","George Clark (22 March 1890 <mask>, Oklahoma -- 17 October 1978 Fort Worth, Texas) was an American racecar driver ."
chicago,"Byron Morrow (8 September 1911 -- 11 May 2006) was an American television and film actor, born in [MASK] .","Byron Morrow (8 September 1911 -- 11 May 2006) was an American television and film actor, born in <mask> ."
paris,"Georges Henri Roger (June 4, 1860 -- April 19, 1946) was a French physiologist born in [MASK] .","Georges Henri Roger (June 4, 1860 -- April 19, 1946) was a French physiologist born in <mask> ."
france,"Born in [MASK], Tanguy earned a premier prix in the french horn from both the Académie de Valenciennes and the Conservatoire de Paris .","Born in <mask>, Tanguy earned a premier prix in the french horn from both the Académie de Valenciennes and the Conservatoire de Paris ."
wilmington,"Born in [MASK], Delaware, she was the daughter of Eugene du Pont, Jr She was raised at Owl's Nest, the family's estate in Greenville, Delaware .","Born in <mask>, Delaware, she was the daughter of Eugene du Pont, Jr She was raised at Owl's Nest, the family's estate in Greenville, Delaware ."
verona,Cunego was born at [MASK] .,Cunego was born at <mask> .
monroe,"Born in [MASK], Michigan, he graduated from Colorado University .","Born in <mask>, Michigan, he graduated from Colorado University ."
philadelphia,"Samuel, son of Jacob and the ancestor of Ohio's Judge Festus Walters, was born in [MASK] on September 27, 1772 .","Samuel, son of Jacob and the ancestor of Ohio's Judge Festus Walters, was born in <mask> on September 27, 1772 ."
yorkshire,"Born in [MASK], on November 25, 1928, Moore was the son of a monumental mason .","Born in <mask>, on November 25, 1928, Moore was the son of a monumental mason ."
peterborough,"Oliver Bevan (born 28 March 1941) is a British artist who was born in [MASK], UK, and educated at Eton College .","Oliver Bevan (born 28 March 1941) is a British artist who was born in <mask>, UK, and educated at Eton College ."
louisville,"Born in [MASK], Kentucky, he studied law in Illinois and was admitted to the Illinois bar .","Born in <mask>, Kentucky, he studied law in Illinois and was admitted to the Illinois bar ."
